token,label
west,I-CLIENT_ADDRESS
kimberlyfurt,O
sc,I-CLIENT_ADDRESS
92110,I-CLIENT_ADDRESS
tax,O
id:,O
918-99-7254,O
tax,O
id:,O
910-74-8692,O
iban:,O
gb92bfoy90525696154731,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
1.,O
6x3,O
marble,O
counter,O
height,O
500,O
each,O
5,O
46938,O
27,O
34690,O
10,O
30,O
08159,O
dining,O
table,O
top,O
multi,O
inlay,O
furniture,O
decor,O
e95sa,O
2,O
24,O
inches,O
marble,O
sofa,O
table,O
top,O
400,O
each,O
61500,O
2,O
46000,O
10,O
2,O
70600,O
inlay,O
coffee,O
table,O
with,O
malachite,O
stone,O
work,O
3,O
30,O
inches,O
marble,O
patio,O
table,O
200,O
each,O
1,O
11750,O
2,O
23500,O
10,O
2,O
45850,O
top,O
inlay,O
coffee,O
table,O
with,O
semi,O
precious,O
stone,O
art,O
1,O
set,O
of,O
mini,O
cute,O
resin,O
micro,O
500,O
each,O
521,O
2605,O
10,O
2866,O
landscape,O
plants,O
decoration,O
for,O
home,O
5,O
18xl8,O
white,O
marble,O
top,O
500,O
each,O
1,O
04595,O
5,O
22975,O
10,O
5,O
75273,O
coffee,O
table,O
carnelian,O
pietradura,O
floral,O
interior,O
art,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
37,O
29770,O
3,O
72977,O
41,O
02747,O
total,O
37,O
29770,O
3,O
72977,O
41,O
02747,O
,
invoice,O
no:,O
80150256,B-INVOICE_NUMBER
date,O
of,O
issue:,O
07/24/2017,B-INVOICE_DATE
seller:,O
client:,O
jenkins,O
green,I-SELLER_NAME
and,I-SELLER_NAME
strickland,I-SELLER_NAME
perkins,B-CLIENT_NAME
plc,I-CLIENT_NAME
74549,B-SELLER_ADDRESS
delgado,I-SELLER_ADDRESS
court,I-SELLER_ADDRESS
suite,I-SELLER_ADDRESS
000,I-SELLER_ADDRESS
67729,B-CLIENT_ADDRESS
palmer,I-CLIENT_ADDRESS
creek,I-CLIENT_ADDRESS
apt:,O
286,I-CLIENT_ADDRESS
south,I-SELLER_ADDRESS
melanieton,O
va,I-SELLER_ADDRESS
36822,I-SELLER_ADDRESS
lake,I-CLIENT_ADDRESS
karen,O
nm,I-CLIENT_ADDRESS
55829,I-CLIENT_ADDRESS
tax,O
id:,O
907-73-8970,O
tax,O
id:,O
970-76-7515,O
iban:,O
gbzotbbj52427765625418,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
the,O
heretics,O
daughter,O
by,O
400,O
each,O
399,O
1596,O
10,O
1756,O
kathleen,O
kent,O
2,O
how,O
to,O
get,O
an,O
asian,O
girlfriend,O
100,O
each,O
1544,O
1544,O
10,O
1698,O
by,O
derek,O
strong,O
english,O
paperback,O
book,O
free,O
shi,O
3,O
jesus,O
hardback,O
or,O
cased,O
book,O
200,O
each,O
3196,O
6392,O
10,O
7031,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
9532,O
953,O
10485,O
total,O
9532,O
953,O
10485,O
,
invoice,O
no:,O
59540671,B-INVOICE_NUMBER
date,O
of,O
issue:,O
09/23/2012,B-INVOICE_DATE
seller:,O
client:,O
williams,O
merritt,I-SELLER_NAME
and,I-CLIENT_NAME
hodge,I-SELLER_NAME
garcia,O
wheeler,I-CLIENT_NAME
and,I-CLIENT_NAME
johnston,I-CLIENT_NAME
17057,B-SELLER_ADDRESS
katherine,I-SELLER_ADDRESS
road,I-SELLER_ADDRESS
uss,B-CLIENT_ADDRESS
ellis,I-CLIENT_ADDRESS
georgeview,O
la,I-SELLER_ADDRESS
75275,I-SELLER_ADDRESS
fpo,I-CLIENT_ADDRESS
ae,I-CLIENT_ADDRESS
34291,I-CLIENT_ADDRESS
tax,O
id:,O
986-85-5547,O
tax,O
id:,O
926-70-0253,O
iban:,O
gbiznucf18280907270412,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
beverley,O
nichols,O
a,O
life,O
by,O
300,O
each,O
3595,O
10785,O
10,O
11864,O
bryan,O
connon,O
2005,O
hardcover,O
new,O
2,O
michelangelo,O
and,I-CLIENT_NAME
the,O
popes,O
500,O
each,O
449,O
2245,O
10,O
2470,O
ceiling,O
by,O
ross,O
king,O
3,O
the,O
world,O
of,O
van,O
gogh,O
from,O
100,O
each,O
1497,O
1497,O
10,O
1647,O
time,O
life,O
library,O
of,O
art,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
14527,O
1453,O
15980,O
total,O
14527,O
1453,O
15980,O
,
invoice,O
no:,O
80930562,B-INVOICE_NUMBER
date,O
of,O
issue:,O
08/14/2012,B-INVOICE_DATE
seller:,O
client:,O
harvey-bell,B-SELLER_NAME
vazquez,B-CLIENT_NAME
inc,I-CLIENT_NAME
2289,B-SELLER_ADDRESS
jacobs,I-SELLER_ADDRESS
orchard,I-SELLER_ADDRESS
6424,B-CLIENT_ADDRESS
terry,I-CLIENT_ADDRESS
cliff,I-CLIENT_ADDRESS
west,I-SELLER_ADDRESS
amanda,O
mn,I-SELLER_ADDRESS
41051,I-SELLER_ADDRESS
new,I-CLIENT_ADDRESS
jacob,O
ri,I-CLIENT_ADDRESS
57421,I-CLIENT_ADDRESS
tax,O
id:,O
989-76-2310,O
tax,O
id:,O
918-83-5577,O
iban:,O
gb64hcmb38220199023910,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
1.,O
sony,O
playstation2,O
slim,O
console,O
300,O
each,O
9000,O
27000,O
10,O
29700,O
set,O
scph-9oooo,O
white,O
tested,O
working,O
11192,O
2,O
nintendo,O
64,O
n64,O
console,O
black,O
500,O
each,O
4999,O
24995,O
10,O
27495,O
japan,O
tested,O
working,O
nusha,O
3,O
sony,O
playstation,O
4,O
500gb,O
200,O
each,O
23999,O
47998,O
10,O
52798,O
console,O
8,O
games,O
bundle,O
1controller,O
gtav,O
metal,O
gear,O
sega,O
saturn,O
console,O
gray,O
300,O
each,O
11998,O
35994,O
10,O
39593,O
hst-3200,O
hst-3210,O
japanese,O
5,O
nintendo,O
wii,O
u,O
console,O
500,O
each,O
7999,O
39995,O
10,O
43995,O
deluxe/handheld,O
bundle,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
1,O
75982,O
17598,O
1,O
93580,O
total,O
1,O
75982,O
17598,O
1,O
93580,O
,
invoice,O
no:,O
85817513,B-INVOICE_NUMBER
date,O
of,O
issue:,O
10/16/2018,B-INVOICE_DATE
seller:,O
client:,O
jennings,O
perkins,I-SELLER_NAME
and,I-SELLER_NAME
young,I-SELLER_NAME
alexander-conrad,B-CLIENT_NAME
0741,B-SELLER_ADDRESS
kayla,I-SELLER_ADDRESS
tunnel,I-SELLER_ADDRESS
apt:,O
908,I-SELLER_ADDRESS
unit,B-CLIENT_ADDRESS
0056,I-CLIENT_ADDRESS
box,I-CLIENT_ADDRESS
3618,I-CLIENT_ADDRESS
williamsborough,O
ct,I-SELLER_ADDRESS
01669,I-SELLER_ADDRESS
dpo,I-CLIENT_ADDRESS
ae,I-CLIENT_ADDRESS
71685,I-CLIENT_ADDRESS
tax,O
id:,O
977-95-2029,O
tax,O
id:,O
988-94-6829,O
iban:,O
gb56gjqs22788684254685,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
book:,O
the,O
lee-enfield,O
by,O
ian,O
100,O
each,O
9495,O
9495,O
10,O
10445,O
skennerton-,O
signed,O
edition,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
9495,O
950,O
10445,O
total,O
9495,O
950,O
10445,O
,
invoice,O
no:,O
55954287,B-INVOICE_NUMBER
date,O
of,O
issue:,O
03/23/2012,B-INVOICE_DATE
seller:,O
client:,O
johnson-moore,B-SELLER_NAME
leonard,B-CLIENT_NAME
llc,I-CLIENT_NAME
553,B-SELLER_ADDRESS
saunders,I-SELLER_ADDRESS
bypass,I-SELLER_ADDRESS
apt:,O
036,I-SELLER_ADDRESS
662,B-CLIENT_ADDRESS
yu,I-CLIENT_ADDRESS
avenue,I-CLIENT_ADDRESS
suite,I-CLIENT_ADDRESS
734,I-CLIENT_ADDRESS
millsview,O
wa,I-SELLER_ADDRESS
26995,I-SELLER_ADDRESS
mccannborough,O
ia,I-CLIENT_ADDRESS
29537,I-CLIENT_ADDRESS
tax,O
id:,O
981-80-0937,O
tax,O
id:,O
947-83-7475,O
iban:,O
gb23egbd42189646185853,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
1.,O
6x3,O
marble,O
living,O
room,O
table,O
500,O
each,O
5,O
99201,O
29,O
96005,O
10,O
32,O
95606,O
top,O
unique,O
collectible,O
inlay,O
design,O
decor,O
h4990a,O
2,O
24,O
inches,O
marble,O
sofa,O
table,O
top,O
500,O
each,O
61500,O
3,O
07500,O
10,O
3,O
38250,O
inlay,O
coffee,O
table,O
with,O
malachite,O
stone,O
work,O
3,O
52x26,O
white,O
marble,O
100,O
each,O
7,O
77700,O
7,O
77700,O
10,O
8,O
55470,O
center,O
table,O
carnelian,O
pietradura,O
inlaid,O
halloween,O
gift,O
16,O
inches,O
marble,O
coffee,O
table,O
200,O
each,O
28050,O
56100,O
10,O
61710,O
top,O
inlay,O
with,O
multi,O
stone,O
at,O
border,O
game,O
table,O
5,O
18xl8,O
white,O
marble,O
top,O
100,O
each,O
1,O
04595,O
1,O
04595,O
10,O
1,O
15055,O
coffee,O
table,O
carnelian,O
pietradura,O
floral,O
interior,O
art,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
42,O
41900,O
4,O
24190,O
46,O
66090,O
total,O
42,O
41900,O
4,O
24190,O
46,O
66090,O
top,O
,
invoice,O
no:,O
26675003,B-INVOICE_NUMBER
date,O
of,O
issue:,O
10/24/2012,B-INVOICE_DATE
seller:,O
client:,O
wright-lucas,B-SELLER_NAME
hayes,B-CLIENT_NAME
inc,I-CLIENT_NAME
602,B-SELLER_ADDRESS
lisa,I-SELLER_ADDRESS
mews,I-SELLER_ADDRESS
suite,I-SELLER_ADDRESS
300,I-SELLER_ADDRESS
959,B-CLIENT_ADDRESS
michael,I-CLIENT_ADDRESS
ridges,I-CLIENT_ADDRESS
livingstonton,O
vt,I-SELLER_ADDRESS
48889,I-SELLER_ADDRESS
carterhaven,O
mo,I-CLIENT_ADDRESS
19856,I-CLIENT_ADDRESS
tax,O
id:,O
946-79-2529,O
tax,O
id:,O
966-87-8299,O
iban:,O
gb9zukuv22836497179015,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
how,O
to,O
get,O
an,O
asian,O
girlfriend,O
300,I-SELLER_ADDRESS
each,O
1544,O
4632,O
10,O
5095,O
by,O
derek,O
strong,O
english,O
paperback,O
book,O
free,O
shi,O
2,O
boy,O
who,O
grew,O
up,O
eating,O
200,O
each,O
1950,O
3900,O
10,O
4290,O
nightmare,O
its,O
okay,O
to,O
not,O
be,O
okay,O
picturebook,O
3,O
the,O
graphic,O
design,O
reference,O
200,O
each,O
2018,O
4036,O
10,O
4440,O
specification,O
book:,O
everything,O
graphic,O
designers,O
language,O
and,O
womans,O
place,O
400,O
each,O
409,O
1636,O
10,O
1800,O
by,O
robin,O
lakoff,O
5,O
american,O
zoos,O
400,O
each,O
489,O
1956,O
10,O
2152,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
16160,O
1616,O
17776,O
total,O
16160,O
1616,O
17776,O
,
invoice,O
no:,O
79616362,B-INVOICE_NUMBER
date,O
of,O
issue:,O
01/13/2021,B-INVOICE_DATE
seller:,O
client:,O
rosales,O
and,I-SELLER_NAME
ingram,I-SELLER_NAME
sanchez,B-CLIENT_NAME
llc,I-CLIENT_NAME
03999,B-SELLER_ADDRESS
summer,I-SELLER_ADDRESS
court,I-SELLER_ADDRESS
suite,I-SELLER_ADDRESS
663,I-SELLER_ADDRESS
939,B-CLIENT_ADDRESS
irwin,I-CLIENT_ADDRESS
fall,I-CLIENT_ADDRESS
lake,I-SELLER_ADDRESS
donna,O
wv,I-SELLER_ADDRESS
79137,I-SELLER_ADDRESS
west,I-CLIENT_ADDRESS
vanessa,O
dc,I-CLIENT_ADDRESS
59758,I-CLIENT_ADDRESS
tax,O
id:,O
984-78-0819,O
tax,O
id:,O
909-95-3097,O
iban:,O
gb53hqxx53220596594552,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
amd,O
dual,O
core,O
4gb,O
ram,O
500gb,O
300,O
each,O
27999,O
83997,O
10,O
92397,O
hdd,O
wifi,O
window,O
pro,O
32bit,O
desktop,O
pc,O
computer,O
2,O
hp,O
6200,O
desktop,O
tower,O
200,O
each,O
17995,O
35990,O
10,O
39589,O
computer,O
core,O
i5,O
3.1ghz,O
8gb,O
5ogb,O
windows,O
10,O
home,O
wifi,O
3,O
dell,O
optiplex,O
9020,O
sff,O
300,O
each,O
4999,O
14997,O
10,O
16497,O
dvd-rwibarebone,O
pc,O
desktop,O
computer,O
no,O
os/cpuihddiram,O
gaming,O
pc,O
desktop,O
computer,O
400,O
each,O
56999,O
2,O
27996,O
10,O
2,O
50796,O
rgb,O
bundle,O
intel,O
core,O
i7,O
16gb,O
ram,O
nvidia,O
gtx,O
1650,O
1tb,O
5,O
hp,O
computer,O
8300,O
elite,O
usdt,O
300,O
each,O
5500,O
16500,O
10,O
18150,O
pc,O
i3-3220,O
3.3ghz,O
4gb,O
wins,O
7home,O
coa,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
3,O
79480,O
37948,O
4,O
17428,O
total,O
3,O
79480,O
37948,O
4,O
17428,O
day,I-SELLER_NAME
pro,O
,
invoice,O
no:,O
92651511,B-INVOICE_NUMBER
date,O
of,O
issue:,O
01/18/2015,B-INVOICE_DATE
seller:,O
client:,O
jones,B-SELLER_NAME
inc,I-SELLER_NAME
macdonald,B-CLIENT_NAME
ltd,I-CLIENT_NAME
841,B-SELLER_ADDRESS
megan,I-SELLER_ADDRESS
square,I-SELLER_ADDRESS
apt:,O
156,I-SELLER_ADDRESS
33169,B-CLIENT_ADDRESS
cody,I-CLIENT_ADDRESS
falls,I-CLIENT_ADDRESS
apt:,O
775,I-CLIENT_ADDRESS
danielbury,O
va,I-SELLER_ADDRESS
27103,I-SELLER_ADDRESS
north,I-CLIENT_ADDRESS
matthew,O
ma,I-CLIENT_ADDRESS
96841,I-CLIENT_ADDRESS
tax,O
id:,O
953-80-8084,O
tax,O
id:,O
989-90-6230,O
iban:,O
gbzoppsv40476334461682,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
rug,O
beni,O
ourain,O
moroccan,O
400,O
each,O
45000,O
1,O
80000,O
10,O
1,O
98000,O
handmade,O
100,O
wool,O
area,O
rug,O
berber,O
beni,O
ouarain,O
carpet,O
2,O
nordic,O
style,O
round,O
carpet,O
blue,O
400,O
each,O
2530,O
10120,O
10,O
11132,O
green,O
stitching,O
pattern,O
decor,O
rug,O
room,O
area,O
rugs,O
3,O
yilong,O
4x6,O
vintage,O
300,O
each,O
3,O
60000,O
10,O
80000,O
10,O
11,O
88000,O
handmade,O
carpet,O
medallion,O
porch,O
hand,O
knotted,O
silk,O
rugs,O
080b,O
nordic,O
cartoon,O
phoenix,O
carpets,O
100,O
each,O
1366,O
1366,O
10,O
1503,O
kids,O
bedroom,O
area,O
rugs,O
parlor,O
anti-slip,O
mat,O
decor,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
12,O
71486,O
1,O
27149,O
13,O
98635,O
total,O
12,O
71486,O
1,O
27149,O
13,O
98635,O
,
invoice,O
no:,O
92751876,B-INVOICE_NUMBER
date,O
of,O
issue:,O
02/14/2013,B-INVOICE_DATE
seller:,O
client:,O
mccormick,O
sparks,I-SELLER_NAME
and,I-SELLER_NAME
walsh,I-SELLER_NAME
welch,B-CLIENT_NAME
ltd,I-CLIENT_NAME
875,B-SELLER_ADDRESS
aaron,I-SELLER_ADDRESS
mountain,I-SELLER_ADDRESS
0930,B-CLIENT_ADDRESS
brooke,I-CLIENT_ADDRESS
shoal,I-CLIENT_ADDRESS
apt:,O
783,I-CLIENT_ADDRESS
north,I-SELLER_ADDRESS
juliebury,O
wy,I-CLIENT_ADDRESS
32229,I-SELLER_ADDRESS
jasonmouth,O
wy,I-CLIENT_ADDRESS
75690,I-CLIENT_ADDRESS
tax,O
id:,O
920-78-8007,O
tax,O
id:,O
935-77-6543,O
iban:,O
gbisfnpa88057402257291,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
1.,O
calvin,O
klein,O
women,O
long,O
active,O
400,O
each,O
899,O
3596,O
10,O
3956,O
dress_,O
size,O
small,O
2,O
j.crew,O
collection,O
black,O
white,O
200,O
each,O
3000,O
6000,O
10,O
6600,O
sweater,O
dress,O
sz,O
s,O
3,O
bcbg,O
maxazria,O
dress,O
xs,O
400,O
each,O
2000,O
8000,O
10,O
8800,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
17596,O
1760,O
19356,O
total,O
17596,O
1760,O
19356,O
,
invoice,O
no:,O
87970852,B-INVOICE_NUMBER
date,O
of,O
issue:,O
05/16/2018,B-INVOICE_DATE
seller:,O
client:,O
harvey-rivas,B-SELLER_NAME
trujillo,B-CLIENT_NAME
plc,I-CLIENT_NAME
205,B-SELLER_ADDRESS
smith,I-SELLER_ADDRESS
camp,I-SELLER_ADDRESS
uss,B-CLIENT_ADDRESS
chen,I-CLIENT_ADDRESS
lewiston,O
tx,I-SELLER_ADDRESS
81451,I-SELLER_ADDRESS
fpo,I-CLIENT_ADDRESS
aa,I-CLIENT_ADDRESS
56870,I-CLIENT_ADDRESS
tax,O
id:,O
944-74-6922,O
tax,O
id:,O
903-83-8188,O
iban:,O
gbbojapj33404818900485,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
rabbit,O
wine,O
tool,O
kit,O
6,O
piece,O
set-,O
300,O
each,O
2420,O
7260,O
10,O
7986,O
open,O
box,O
sealed,O
2,O
lolita,O
happy,O
retirement,O
wine,O
400,O
each,O
800,O
3200,O
10,O
3520,O
glass,O
15,O
ounce,O
gls11-5534h,O
3,O
vintage,O
antique,O
brass,O
300,O
each,O
6000,O
18000,O
10,O
19800,O
table,O
top,O
wine,O
bottle,O
opener,O
/wood,O
handle,O
anthropologie,O
gold,O
elegant,O
100,O
each,O
1998,O
1998,O
10,O
2198,O
swan,O
decorative,O
metal,O
bottle,O
stopper,O
wine,O
saver,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
30458,O
3046,O
33504,O
total,O
30458,O
3046,O
33504,O
,
invoice,O
no:,O
53489259,B-INVOICE_NUMBER
date,O
of,O
issue:,O
04/03/2013,B-INVOICE_DATE
seller:,O
client:,O
palmer,B-SELLER_NAME
plc,I-SELLER_NAME
chavez-marquez,B-CLIENT_NAME
9910,B-SELLER_ADDRESS
douglas,I-SELLER_ADDRESS
springs,I-SELLER_ADDRESS
39766,B-CLIENT_ADDRESS
kelly,I-CLIENT_ADDRESS
locks,I-CLIENT_ADDRESS
campbellhaven,O
dc,I-SELLER_ADDRESS
35719,I-SELLER_ADDRESS
east,I-CLIENT_ADDRESS
justin,O
nh,I-CLIENT_ADDRESS
68288,I-CLIENT_ADDRESS
tax,O
id:,O
917-70-8703,O
tax,O
id:,O
968-84-5612,O
iban:,O
gbozyxbe30378903392383,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
wine,O
glasses,O
wall,O
mount,O
wine,O
300,O
each,O
2156,O
6468,O
10,O
7115,O
glass,O
rack,O
storage,O
shelf,O
for,O
the,O
cabinet,O
2,O
lolita,O
hand,O
painted,O
christmas,O
500,O
each,O
18999,O
94995,O
10,O
1,O
04495,O
wine,O
glass,O
gingerbread,O
wonderland,O
rare,O
3,O
the,O
original,O
nib,O
wine-down,O
500,O
each,O
1499,O
7495,O
10,O
8245,O
rednek,O
16,O
0z.,O
wine,O
glass,O
x2,O
nr,O
halloween,O
skeleton,O
hand,O
300,O
each,O
2499,O
7497,O
10,O
8247,O
stemless,O
single,O
wine,O
glass,O
black,O
with,O
silver,O
zinc,O
5,O
wine,O
openers,O
heavy,O
duty,O
500,O
each,O
2999,O
14995,O
10,O
16494,O
stainless,O
steel,O
hinges,O
wine,O
key.12pcs/random,O
color_,O
6,O
wine,O
glasses,O
set,O
of,O
4,O
300,O
each,O
600,O
1800,O
10,O
1980,O
new,O
6,O
pcs,O
rabbit,O
wine,O
opener,O
200,O
each,O
1995,O
3990,O
10,O
4389,O
set,O
with,O
accessories,O
tools,O
gift,O
box,O
a16,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
1,O
37240,O
13724,O
1,O
50964,O
total,O
1,O
37240,O
13724,O
1,O
50964,O
alloy,O
,
invoice,O
no:,O
94885760,B-INVOICE_NUMBER
date,O
of,O
issue:,O
08/22/2012,B-INVOICE_DATE
seller:,O
client:,O
crawford,O
acosta,I-SELLER_NAME
and,I-SELLER_NAME
solomon,I-SELLER_NAME
chen-ortega,B-CLIENT_NAME
65675,B-SELLER_ADDRESS
watkins,I-SELLER_ADDRESS
springs,I-SELLER_ADDRESS
451,B-CLIENT_ADDRESS
christine,I-CLIENT_ADDRESS
branch,I-CLIENT_ADDRESS
suite,I-CLIENT_ADDRESS
192,I-CLIENT_ADDRESS
dudleyport,O
ga,I-SELLER_ADDRESS
24388,I-SELLER_ADDRESS
lisahaven,O
ny,I-CLIENT_ADDRESS
75573,I-CLIENT_ADDRESS
tax,O
id:,O
995-99-2920,O
tax,O
id:,O
974-99-3914,O
iban:,O
gb36enej21422561399911,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
nike,O
747998-401,O
team,O
hustle,O
500,O
each,O
1099,O
5495,O
10,O
6045,O
d7,O
kids,O
blue,O
mid,O
basketball,O
shoes,O
size,O
4y,O
us,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
5495,O
550,O
6045,O
total,O
5495,O
550,O
6045,O
top,O
,
invoice,O
no:,O
17695664,B-INVOICE_NUMBER
date,O
of,O
issue:,O
02/27/2015,B-INVOICE_DATE
seller:,O
client:,O
daniel,O
maxwell,I-SELLER_NAME
and,I-SELLER_NAME
marshall,I-SELLER_NAME
clay-johnson,B-CLIENT_NAME
35648,B-SELLER_ADDRESS
christopher,I-SELLER_ADDRESS
mountains,I-SELLER_ADDRESS
4215,B-CLIENT_ADDRESS
janet,I-CLIENT_ADDRESS
inlet,I-CLIENT_ADDRESS
apt.,I-CLIENT_ADDRESS
746,I-CLIENT_ADDRESS
lake,I-SELLER_ADDRESS
michael,O
az,I-SELLER_ADDRESS
85560,I-SELLER_ADDRESS
fernandezhaven,O
or,I-CLIENT_ADDRESS
73805,I-CLIENT_ADDRESS
tax,O
id:,O
997-71-1340,O
tax,O
id:,O
936-73-8697,O
iban:,O
gbazsdli92738962954333,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
1.,O
playing,O
blackjack,O
as,O
a,O
business,O
500,O
each,O
489,O
2445,O
10,O
2690,O
2,O
the,O
world,O
of,O
van,O
gogh,O
from,O
400,O
each,O
1497,O
5988,O
10,O
6587,O
time,O
life,O
library,O
of,O
art,O
buffy,O
the,O
vampire,O
slayer,O
400,O
each,O
2489,O
9956,O
10,O
10952,O
season,O
12,O
library,O
edition,O
hardcover,O
by,O
gage,O
christ.,O
american,O
zoos,O
500,O
each,O
489,O
2445,O
10,O
2690,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
20834,O
2083,O
22917,O
total,O
20834,O
2083,O
22917,O
,
invoice,O
no:,O
90446683,B-INVOICE_NUMBER
date,O
of,O
issue:,O
02/11/2016,B-INVOICE_DATE
seller:,O
client:,O
chang-cooper,B-SELLER_NAME
peterson-long,B-CLIENT_NAME
452,B-SELLER_ADDRESS
miller,I-SELLER_ADDRESS
plains,I-SELLER_ADDRESS
apt:,O
418,I-SELLER_ADDRESS
92441,B-CLIENT_ADDRESS
kimberly,I-CLIENT_ADDRESS
curve,I-CLIENT_ADDRESS
barrettside,O
ut,I-SELLER_ADDRESS
97139,I-SELLER_ADDRESS
east,I-CLIENT_ADDRESS
mathew,O
oh,I-CLIENT_ADDRESS
84858,I-CLIENT_ADDRESS
tax,O
id:,O
911-96-2770,O
tax,O
id:,O
911-96-7248,O
iban:,O
gbi9lazw37358375097586,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
1.,O
cabi,O
5610,O
striped,O
white,O
blue,O
300,O
each,O
4899,O
14697,O
10,O
16167,O
launch,O
maxi,O
dress,O
womens,O
sz,O
m,O
2,O
socialite,O
white,O
black,O
striped,O
a,O
500,O
each,O
1000,O
5000,O
10,O
5500,O
line,O
dress,O
with,O
pockets,O
large,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
19697,O
1970,O
21667,O
total,O
19697,O
1970,O
21667,O
,
invoice,O
no:,O
52013651,B-INVOICE_NUMBER
date,O
of,O
issue:,O
01/11/2017,B-INVOICE_DATE
seller:,O
client:,O
robinson,I-SELLER_NAME
thompson,I-SELLER_NAME
and,I-SELLER_NAME
robinson,I-SELLER_NAME
taylor,B-CLIENT_NAME
plc,I-CLIENT_NAME
usnv,B-SELLER_ADDRESS
scott,I-SELLER_ADDRESS
76884,B-CLIENT_ADDRESS
shane,I-CLIENT_ADDRESS
point,I-CLIENT_ADDRESS
fpo,I-SELLER_ADDRESS
aa,I-SELLER_ADDRESS
05053,I-SELLER_ADDRESS
lake,I-CLIENT_ADDRESS
nancyhaven,O
ks,I-CLIENT_ADDRESS
31340,I-CLIENT_ADDRESS
tax,O
id:,O
988-87-5236,O
tax,O
id:,O
921-98-4356,O
iban:,O
gbsspodk19198401150277,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
1,O
6x3,O
marble,O
dining,O
table,O
hakik,O
400,O
each,O
8,O
63092,O
34,O
52368,O
10,O
37,O
97605,O
pietradura,O
inlay,O
room,O
outdoor,O
mosaic,O
decor,O
h3143,O
2,O
18,O
marble,O
coffee,O
table,O
top,O
300,O
each,O
35568,O
1,O
06704,O
10,O
1,O
17374,O
lapis,O
collectible,O
floral,O
kitchen,O
decors,O
w335,O
3,O
25x25,O
white,O
marble,O
200,O
each,O
2,O
72800,O
5,O
45600,O
10,O
00160,O
counter,O
table,O
carnelian,O
marquetry,O
art,O
columbus,O
gift,O
38,O
marble,O
top,O
round,O
dining,O
400,O
each,O
1,O
43750,O
5,O
75000,O
10,O
32500,O
table,O
inlay,O
pietra,O
dura,O
stone,O
garden,O
furniture,O
b355,O
5,O
clear,O
acrylic,O
table,O
breakfast,O
300,O
each,O
27172,O
81516,O
10,O
89668,O
table,O
tradeshow,O
desk,O
6,O
yellow,O
marble,O
royal,O
look,O
300,O
each,O
6,O
07600,O
18,O
22800,O
10,O
20,O
05080,O
marble,O
inlay,O
table,O
top,O
handmade,O
dinning,O
table,O
